id,account_name,facebook_id,twitter_id,instagram_id,youtube_id
a-63b07c9a509c11eb9aea8c8590014502,FoodTravelTVChannel,,,,UCZiboBUA0U1tn31MyHoMYLQ
a-63b08190509c11eb9aea8c8590014502,Jessiescape,1.59892E+14,,,UCik1aDcrJEUIyg8GT3Fcpcw
a-63b0853c509c11eb9aea8c8590014502,PHOLFOODMAFIA,1.05991E+14,,273815116,UCNC9SZbiXvAZB6KLZwB5uxg
a-63b088de509c11eb9aea8c8590014502,Ploy Natnicha,3.29906E+14,,,
a-63b08fb4509c11eb9aea8c8590014502,Poiluang Cooking,1.89449E+15,,,
a-63b09360509c11eb9aea8c8590014502,SAN CE,1.02584E+15,,,UCuRLkzeOlY6IcUy3PVLZG6w
a-63b0995a509c11eb9aea8c8590014502,ST Cooking,1.31902E+15,,,
a-63b09e32509c11eb9aea8c8590014502,Tasty Easy,1.42317E+15,,,
a-63b0a22e509c11eb9aea8c8590014502,VIPS Station,1.10501E+15,,,UC2cM3yhGDnNsb67Tghy4vjw
a-63b0a602509c11eb9aea8c8590014502,Wongnai Cooking,6.95546E+14,,,
a-63b0a9a4509c11eb9aea8c8590014502,ก้นครัวไม่กลัวหิว,1.10984E+15,,,
a-63b0ad46509c11eb9aea8c8590014502,ครัวป้ามารายห์,1.51982E+15,,,UCwMCvt-rrhHRB0wu8UqTLrQ
a-63b0b0de509c11eb9aea8c8590014502,ครัวพิศพิไล,4.75093E+14,,,UCxokPwBs3cvfyNA_BaKBpbw
a-63b0b476509c11eb9aea8c8590014502,ครัวแล้วแต่เอ๋จ้าา,4.23464E+14,,,UCQkGSphabaPI9ug2TLw_7dQ
a-63b0b804509c11eb9aea8c8590014502,ครัววิชณีย์,3.71739E+14,,,UCdoluLQsAwXTkK45ocqxy8w
a-63b0bb92509c11eb9aea8c8590014502,ทำเองอร่อยจัง,1.43752E+15,,,UCL-IZdtjsRDPx6NS6NC0p_w
a-63b0bf16509c11eb9aea8c8590014502,บ้านฟินฟิน,2.69739E+14,,,
a-63b0c29a509c11eb9aea8c8590014502,ผู้ชายท้ายครัว - KITCHENMAN FRIEND,1.72844E+14,,,
a-63b0c628509c11eb9aea8c8590014502,พาทำ พาทาน,1.68286E+14,,,UCnXiBuuvfE53NG92rffDS5Q
a-63b0c9a2509c11eb9aea8c8590014502,เมนูอร่อย ทำง่ายๆ,1.01647E+14,,,
a-63b0cd26509c11eb9aea8c8590014502,ล้างตู้เย็น,1.65204E+15,,,
a-63b0d0aa509c11eb9aea8c8590014502,ศุภชัย เสมอมิตร โหน่งโชว์,4.7889E+14,,,UCl9RgD6kroIYr4iuLOLFrxQ
a-63b0d424509c11eb9aea8c8590014502,ศุภชัย เสมอมิตร โหน่งโชว์2,6.823E+14,,,UCl9RgD6kroIYr4iuLOLFrxQ
a-63b0d7a8509c11eb9aea8c8590014502,สะใภ้เกาหลี by korean,,,,UCUBrgjvMxK2OAMVhbwdeARA
a-63b0db2c509c11eb9aea8c8590014502,สูตรอาหารง่ายๆ by Kapook.com,6.78951E+14,,,
a-63b0dea6509c11eb9aea8c8590014502,หิวมั้ย,1.77555E+15,,,
a-63b0e220509c11eb9aea8c8590014502,อยาก กิน โว้ยยยยยยย,9.83059E+14,,,
a-63b0e5a4509c11eb9aea8c8590014502,Apiinz Channel,,,,UC1-kyHbf4FABcUpK10uNtzw
a-63b0e9e6509c11eb9aea8c8590014502,Asia Food Secrets,,,,UCQXX2GhHYv7CJl3ZFYjItyQ
a-63b0ef5e509c11eb9aea8c8590014502,Aumfooddiary,1.8139E+15,,6347615,UCO4HZrxJOy0lkztHi9afCbQ
a-63b0f2f6509c11eb9aea8c8590014502,BORN TO BEER,1.05147E+14,,,UCs0bXxFl5nTBA0TIl9ylVQQ
a-63b0f76a509c11eb9aea8c8590014502,Biwtie Homekitchen,,,1412510884,
a-63b0fbac509c11eb9aea8c8590014502,Chef Bus,1.0332E+15,,,UCrYKxrh4CQjWYEw7n78a3dQ
a-63b0ff30509c11eb9aea8c8590014502,Chef Pam,2.10911E+14,,,UCdWEJAjrPHO0uoSublsbZ6w
a-63b103b8509c11eb9aea8c8590014502,Cook With Kui,5.74725E+14,,7544405385,UC0uscg61Sh3_wCiRmjdAqDg
a-63b10a0c509c11eb9aea8c8590014502,Cookat Thai,,,4856967631,
a-63b10da4509c11eb9aea8c8590014502,Cooking station,5.03963E+14,,,UCWzL0n149UmXIcgfyyqzVYg
a-63b11128509c11eb9aea8c8590014502,EasyCooking,5.17697E+14,,12323145,UCA_f7PJPQ1MxmPlUci-bBZg
a-63b114ac509c11eb9aea8c8590014502,Gourmet&Cuisine,1.62594E+14,204681880,760844068,UCb0r3_wDsCdOfRWkBxlsTPw
a-63b1183a509c11eb9aea8c8590014502,Happykulchaya,1.77206E+15,,51147870,
a-63b11bc8509c11eb9aea8c8590014502,I proong ไอ้ปรุง,1.87404E+14,,,UCEEX3ERTaRA0t9sK5bB4-nA
a-63b1224e509c11eb9aea8c8590014502,Jinglebell Cakes,,,,UC1dSpuJuXo6z3RBFE_kBmyQ
a-63b126f4509c11eb9aea8c8590014502,KLANG KITCHEN,,,,UCD3NAVZLz-wcAwXcqYtXaWw
a-63b12c94509c11eb9aea8c8590014502,Latdawan Channel,1.05892E+14,,,UCh7bLcJyHGnDNumUS4FwDmQ
a-63b13086509c11eb9aea8c8590014502,MENUZAPZAP,1.09542E+14,,,UCMJN3MEfjLf2D79h8626Grw
a-63b1343c509c11eb9aea8c8590014502,Madame Tuang,,,22682438,
a-63b137e8509c11eb9aea8c8590014502,Maeban,,,1995923138,
a-63b13b94509c11eb9aea8c8590014502,Maekwansri,,,276669870,
a-63b13f2c509c11eb9aea8c8590014502,Mix by Chef,5.7766E+14,,,UCVj-3L5mFsatddSESQbRerg
a-63b142c4509c11eb9aea8c8590014502,My Life By P'Da,6.43754E+14,,,UC2E76aGSS7hz5p230bIrvWg
a-63b1465c509c11eb9aea8c8590014502,My Mind Official,,,,UCs2cuWAsCsCUlJm8GxuvqUQ
a-63b149e0509c11eb9aea8c8590014502,My name is Napat,1.01362E+15,,8981132,UCmD6q6uYalzAoKvq2CyJyBw
a-63b14d6e509c11eb9aea8c8590014502,Pam Studio,,,207828941,UClt6Y9q9etzD_cl8HsQ1SdA
a-63b15106509c11eb9aea8c8590014502,Ploy Style,1.08334E+14,,,
a-63b15494509c11eb9aea8c8590014502,RK Thai Kitchen & Beyond,4.85138E+14,,,UCsCX_2XB61FAOZIwC-C692A
a-63b1582c509c11eb9aea8c8590014502,Sek Food&DIY Sek Food&DIY,,,,UCMGPnUnEY1tSRy17puVSSOw
a-63b15bba509c11eb9aea8c8590014502,Sunny Channel,6.32632E+14,,,UCp0qddOpNtXJTZxrFyyMH1w
a-63b15f48509c11eb9aea8c8590014502,Sunyagolf,,,,UCipzzEJ9lLM7NsqipkONMUQ
a-63b162cc509c11eb9aea8c8590014502,TomJoke Foodtv,,,359697721,
a-63b16650509c11eb9aea8c8590014502,aimmafiaz,,,1506195983,
a-63b169d4509c11eb9aea8c8590014502,chahna_mint,,,26117291,UCiAj_EcFl8e4Cn4F533-6yg
a-63b16d58509c11eb9aea8c8590014502,cookingforhusband,,,1935133515,
a-63b170dc509c11eb9aea8c8590014502,finfincooking,,,1162033355,UCY43hRVkn0HJw99acoJvxqg
a-63b17460509c11eb9aea8c8590014502,laila chill chill,,,,UCE9UPm545vAPaQ3jRflGxoA
a-63b179c4509c11eb9aea8c8590014502,mine สะใภ้ตุรกี,,,,UCWmJgkGcoOCiizgcuW-fkig
a-63b17d98509c11eb9aea8c8590014502,new new eat food,,,,UC3DouTpNH7ACxd7Zuv5Yryw
a-63b18130509c11eb9aea8c8590014502,papeega Channel,,,,UCYSDqoD0b8kYAQmIPAU1cBQ
a-63b184be509c11eb9aea8c8590014502,poiluang_cooking,,,3253259146,UCzH91Tn65e2bn191fV0kynQ
a-63b1884c509c11eb9aea8c8590014502,tiksumarin,,,39752221,
a-63b18bda509c11eb9aea8c8590014502,yingworldfood,6.87117E+14,1.13885E+18,976658256,UCx7hxztEvw4dNz2nFzCUOrA
a-63b18f68509c11eb9aea8c8590014502,กับข้าวกับตา,1.02912E+14,,,UCaWL6_Vi6a17VtWFXPL79uQ
a-63b192ec509c11eb9aea8c8590014502,กับข้าวกับปลาโอ Plaocooking,7.58977E+14,,6916356845,UCsUtjQKoCERAMpOmQKU26RA
a-63b19670509c11eb9aea8c8590014502,กินได้อร่อยด้วย,1.67851E+15,,,UC4ffck2VmDdcinC4MaZw-gg
a-63b199fe509c11eb9aea8c8590014502,ขวัญ • นาโช,,,,UCk3a_Jwh3ZbeSplIjGjVoww
a-63b19d82509c11eb9aea8c8590014502,ครัวชั้นสูง - High Zone Kitchen,1.06058E+14,,,UCmwOtmw74RVd54e5xJhVpdg
a-63b1a110509c11eb9aea8c8590014502,ครัวดัดจริต,1.41096E+15,,2869279,UCie6FU16TmwKBSNN1FPQodA
a-63b1a49e509c11eb9aea8c8590014502,ครัวติดโบ By ครูแดง,3.92206E+14,,,
a-63b1a82c509c11eb9aea8c8590014502,ครัวบ้านๆ Channel,2.25374E+15,,,UCWm_FdxUSD0FtExtg83lYoQ
a-63b1ae94509c11eb9aea8c8590014502,ครัวบ้านๆ แต่อร่อยดี,,,,UCkGMuQ-AYOfPUpc5d0XQ2Wg
a-63b1b308509c11eb9aea8c8590014502,คุณนาย เข้าครัว,1.01015E+14,,,UC7jx5jckbHbtr8cmn7PzEwg
a-63b1b7c2509c11eb9aea8c8590014502,ชีวิตติดครัว,,,8928805955,
a-63b1bbf0509c11eb9aea8c8590014502,ดีกว่ากินดิน Eatdincooking,3.34194E+14,,,UCA9uWH7MGLH1Q_k_e7fd6yw
a-63b1bf88509c11eb9aea8c8590014502,ตุ้ยลุยครัว,,,1517664728,UCGAV4qTPZz5HSnF6ebWgIew
a-63b1c320509c11eb9aea8c8590014502,ทำกินเอง,9.82912E+14,9.84003E+17,5472892436,UC5FtD6p_Syqrz_rQeil2BgQ
a-63b1c6ae509c11eb9aea8c8590014502,ทําเอง กินเอง Byแม่Milko_o,,,,UC5efxC2RQFVS2PIrEZOb19g
a-63b1ca3c509c11eb9aea8c8590014502,นายแทน ชวนทําอาหาร,,,3179433984,
a-63b1cdca509c11eb9aea8c8590014502,บ้านอาชีพกู๋เล็ก,,,,UCozQsssD7LEcCNKtmOTLc0w
a-63b1d158509c11eb9aea8c8590014502,บ้านเราสตอรี่,,,,UCSOmJEWMXISJsc-Yn6tubqw
a-63b1d4e6509c11eb9aea8c8590014502,ป้าหนึ่ง ตึ่งโป๊ะ,1.40175E+15,,,UCIhP_T4i6t8boQ8QOaklnTw
a-63b1d874509c11eb9aea8c8590014502,สร้างสรรค์เมนูไข่,,,573810825,
a-63b1dc02509c11eb9aea8c8590014502,สอนลูกทำอาหาร by แม่โอ๋,,,1213052174,
a-63b1e242509c11eb9aea8c8590014502,หมีมีหม้อ,7.83584E+14,,579851173,
a-63b1e6fc509c11eb9aea8c8590014502,หมีอ้วนพากิน,1.10061E+14,,,UCB2J_QtHBtAGMPd1u2LULDw
a-63b1eb02509c11eb9aea8c8590014502,อร่อยง่าย by พี่สาว,1.92561E+15,,481418930,UCphYKL6oMX7AkGQ-nwYTgFw
a-63b1eecc509c11eb9aea8c8590014502,อร่อยนัวร์ [Aroy N],7.10857E+14,,,UCbxJz2OUs1_reYSa5xrUf0Q
a-63b1f278509c11eb9aea8c8590014502,อาม่าซัวเถา,,,,UCmjPMGfNadgXQDsXDa7NdLw
a-63b1f750509c11eb9aea8c8590014502,เข้าครัวกัน Chanel,1.10562E+14,,,UCn2JVS26om4lXo4zj3gdY6A
a-63b1fb2e509c11eb9aea8c8590014502,เข้าครัวทํากิน Enter the kitchen,,,,UCqQejel5pzsIJ-oldPsPfrA
a-63b1fef8509c11eb9aea8c8590014502,เชฟขวัญ EngiChef,1.77582E+14,,,UCQDM6ZU2TsWirUVcDPtS9TQ
a-63b203e4509c11eb9aea8c8590014502,เชฟนุ่น So Sweet By ChefNuN,,,1354654657,
a-63b20786509c11eb9aea8c8590014502,แม่ซี น้องมดดี้ Channel,,,,UCwph_nL5ekMvGvq_o-LJJCg
a-63b20b14509c11eb9aea8c8590014502,แม่บ้านอินเดีย Maebaan India,2.93025E+14,,,UCKgYZxPCuRr2jhsQJy4uyIg
a-63b20f74509c11eb9aea8c8590014502,ไทยมังสวิรัติ Thai Veg Kitchen,,,,UC2z5A3rxGbppb0o7-s1a-jw
a-63b214b0509c11eb9aea8c8590014502,ไทยสุรินทร์ กินแซบๆ,,,,UCATFgJlj0xlxkBq5NNTE0Ag
a-63b21852509c11eb9aea8c8590014502,Cheftablebychefart,1.26636E+15,,,
a-63b21cbc509c11eb9aea8c8590014502,50+ young แจ๋ว,5.95109E+14,,,
a-63b220d6509c11eb9aea8c8590014502,Fiadar Photography - ยายบัวฮิปสเตอร์,4.45121E+14,730403784,2150699545,UCM9bUsz2JPnUlbSZQwe0tCQ
a-63b2250e509c11eb9aea8c8590014502,Happy Retire,1.45658E+14,,,UC7SM1UaUnxhZMrm_9yf6gKw
a-63b228ce509c11eb9aea8c8590014502,Happy50+ สโมสรคนวัยเก๋า,6.38535E+14,,,
a-63b22efa509c11eb9aea8c8590014502,SopitChitchat โสภิตชิทแชท,9.97723E+14,1.13252E+18,5782627207,UChcVIzDY5W9mqlDSPjLetZw
a-63b23292509c11eb9aea8c8590014502,The Charapaabs,9.57725E+14,,,
a-63b2362a509c11eb9aea8c8590014502,amadjpetjah อาม่าดีเจเพชรจ้า,,,3238435253,UCVto5-OZYKoP0pRtiDS15DA
a-63b239b8509c11eb9aea8c8590014502,chumsrising,,118031302,5613630,
a-63b23d3c509c11eb9aea8c8590014502,กินไปไทยหรั่ง,6.68287E+14,,4155458292,UCVjEs8VOp78cLw5jeFVS5bw
a-63b240c0509c11eb9aea8c8590014502,ครัวมนุษย์ป้า คุณป้า ปอมปอม,9.50875E+14,,,UCCk0kJW2kXjz7dt5R8WPf5Q
a-63b24624509c11eb9aea8c8590014502,คุณยายแกะกล่อง,1.7982E+15,,,
a-63b24e94509c11eb9aea8c8590014502,คุณย่ามาลินดา,,,,UCKz15eIpSAvQmy-ZttXPyog
a-63b25510509c11eb9aea8c8590014502,ตายายสอนหลาน,1.85313E+15,,,UC8ZofBq1vvxTrnv8lAlW5PQ
a-63b25920509c11eb9aea8c8590014502,มนุษย์ต่างวัย,1.58639E+14,,,UC97zELEpuueIF7L150dD55Q
a-63b25cf4509c11eb9aea8c8590014502,ยายชมพู,3.76096E+14,,10268293051,UCTAdKeA-9lhC5h_rWiE-N8g
a-63b260aa509c11eb9aea8c8590014502,รู้ก่อนลืมแก่กับหมอเก่ง,1.01556E+15,,,
a-63b26456509c11eb9aea8c8590014502,สูงวัย,1.29873E+14,,,
a-63b267ee509c11eb9aea8c8590014502,สูงวัยลุยไปทั่ว,8.69009E+14,,,
a-63b26de8509c11eb9aea8c8590014502,หญิงชรา กะ หมาน้อย,6.58408E+14,,,
a-63b27194509c11eb9aea8c8590014502,หนูนาสวีเดน แฟนเฟจ Noona Sweden,1.41982E+15,,,UCZQ2uM3dTLCEFH4gWIswLvQ
a-63b27536509c11eb9aea8c8590014502,เกษียณแล้ว ทำไรดีวะ? By KruRat,1.56971E+15,,,
a-63b278c4509c11eb9aea8c8590014502,เพื่อนคนไทยวัยเกษียณ,1.97515E+15,,,
a-63b27c52509c11eb9aea8c8590014502,เมียฝรั่งชนบท ต๊ะ 555,,,,UCVBgVphVFcCOSLw574AMUWA
a-63b27fe0509c11eb9aea8c8590014502,แต่งให้สวย Style 50+,1.90589E+14,,1629183399,
a-63b2836e509c11eb9aea8c8590014502,ไชโย โอป้า,1.64629E+15,,,
a-63b286fc509c11eb9aea8c8590014502,ป้าแบ็คแพ็ค,1.27941E+15,,,
a-63b28a80509c11eb9aea8c8590014502,food_miki23,,,10413647,
a-63b28e0e509c11eb9aea8c8590014502,feedmecleanfood,2.23292E+15,,8480638709,
a-63b291a6509c11eb9aea8c8590014502,น้าอ้วนชวนหิว by Wongnai,3.43692E+14,508774684,218513857,
a-63b2953e509c11eb9aea8c8590014502,@aroii บอกต่อ,6.29389E+14,50514104,15275181,
a-63b298cc509c11eb9aea8c8590014502,BKKMENU.COM,58520962677,34914764,21671918,UCGeBsFm5Q6vvbdkpnakXZTQ
a-63b29c5a509c11eb9aea8c8590014502,BKKfoodguide,1.07229E+15,,2041575951,
a-63b29fe8509c11eb9aea8c8590014502,BKreview - เรารีวิวทุกความอร่อย,8.61133E+14,4421805858,2354300527,
a-63b2a376509c11eb9aea8c8590014502,Bangkok Foodies,1.72856E+14,,1561055598,UCAoJfHXxelUmgWhxIVK9akw
a-63b2a6fa509c11eb9aea8c8590014502,Bim กินแหลกล้างโลก,2.97232E+14,1.25611E+18,261674547,UClYUGArmbmofNjaVSrShZZQ
a-63b2aa92509c11eb9aea8c8590014502,Bon Appetit Bangkok - แหล่งรวมร้านอร่อย,6.85255E+14,7.67664E+17,1076171491,
a-63b2ae16509c11eb9aea8c8590014502,C A F E i S M,1.24227E+15,,13572586492,
a-63b2b1a4509c11eb9aea8c8590014502,CAFE TELLER,7.96168E+14,4363435274,1591823407,
a-63b2b528509c11eb9aea8c8590014502,Cafe Story : รีวิวคาเฟ่ ทุกวัน,3.71942E+14,75054509,8713945623,
a-63b2b8b6509c11eb9aea8c8590014502,Cafe is calling,2.33716E+15,1.25648E+18,11116591253,
a-63b2bc3a509c11eb9aea8c8590014502,Cafe of the day,2.25212E+15,,,
a-63b2bfbe509c11eb9aea8c8590014502,Cony Cry,1.10684E+14,,,UCZoqX0rzvzhceYkW7kZW-tg
a-63b2c356509c11eb9aea8c8590014502,EATWITHPANIDA อีทวิทพนิดา,1.28518E+14,9.99172E+17,3421058608,
a-63b2cb4e509c11eb9aea8c8590014502,"ENfoodgallery - enjoy food, enjoy life",1.51283E+15,,1066202410,
a-63b2d0ee509c11eb9aea8c8590014502,Eat Here,6.57926E+14,,1592458612,
a-63b2d648509c11eb9aea8c8590014502,Eat Lek Lek,1.8513E+14,9.46562E+17,21138307,
a-63b2da08509c11eb9aea8c8590014502,Eat Like 852 - ตะลุยกิน เที่ยวฮ่องกง โดยคนไทยในฮ่องกง,2.76253E+14,,1313098971,
a-63b2ddbe509c11eb9aea8c8590014502,Eat and Shout พี่เชาท์พากินพาเที่ยว,6.5174E+14,4682697600,187621798,UClfxq1eMLRViuzPr9uo6vNQ
a-63b2e160509c11eb9aea8c8590014502,Eat and Travel Diary,1.38183E+14,,,
a-63b2e4f8509c11eb9aea8c8590014502,EatGuide เพื่อนซี้เวลาหิว,6.86329E+14,7.59345E+17,1323997959,UC08kscFZ0BE0kwPbJZq3Y_g
a-63b2e886509c11eb9aea8c8590014502,EaterOat,7.77486E+14,,,UCk8eSYESKG04RIeCWSDD9Lg
a-63b2ec32509c11eb9aea8c8590014502,Eatoutbkk,1.40432E+15,1.23492E+18,582010445,
a-63b2efca509c11eb9aea8c8590014502,FOOD BLOG BKK,6.16388E+14,1.00699E+18,1813752705,
a-63b2f358509c11eb9aea8c8590014502,Fond of good food,1.46099E+14,7.10135E+17,2051520669,
a-63b2f6e6509c11eb9aea8c8590014502,Food Traveller TH กินดีอยู่ดี,8.80368E+14,,5612025107,
a-63b2fa92509c11eb9aea8c8590014502,Foodanyway ไปได้ทุกที่ ถ้ามีของอร่อย,7.83548E+14,8.39134E+17,1930125004,
a-63b2fe2a509c11eb9aea8c8590014502,Foodie Monster,4.69228E+14,,,
a-63b301cc509c11eb9aea8c8590014502,Foodie Munchies,2.5377E+14,9.71237E+17,14619328,
a-63b3055a509c11eb9aea8c8590014502,Foodoclock Eat Around Theclock,1.49942E+15,1.01526E+18,1283027662,
a-63b308e8509c11eb9aea8c8590014502,Foodyoucaneat เรากินได้ คุณก็กินได้,1.513E+15,3249772459,3590148038,
a-63b30c76509c11eb9aea8c8590014502,GZR Gozziira,1.83286E+15,,,UCjadGsibffELN44emJ-ECbQ
a-63b30ff0509c11eb9aea8c8590014502,Ginyuudai - กินอยู่ได้,1.05962E+14,1.16372E+18,2186246883,
a-63b31c20509c11eb9aea8c8590014502,Godoeat,1.80076E+15,9.39046E+17,2925772835,
a-63b322d8509c11eb9aea8c8590014502,Hell Eating And Travel : HEAT,1.09328E+14,,,
a-63b329cc509c11eb9aea8c8590014502,Herepaolicious (อร่อยไปกับเฮีย),8.43616E+14,1519813280,180517432,
a-63b333b8509c11eb9aea8c8590014502,Hungrylist แผนที่ของความอร่อย,3.11808E+14,,498636146,
a-63b339c6509c11eb9aea8c8590014502,I AM EAT กิน/เที่ยว/เปรี้ยวซ่าส์,4.07332E+14,8.65883E+17,5388618737,
a-63b33e80509c11eb9aea8c8590014502,ITAN - แทนไร้เทียมทาน,2.69422E+14,,76394,
a-63b342f4509c11eb9aea8c8590014502,Icedessertdiary,4.72064E+14,7.38748E+17,1833059653,
a-63b346d2509c11eb9aea8c8590014502,Japaikin จะไปกิน,1.87585E+14,3227183821,2008504843,UCMBKjRTI7nKHgu2e3mRg1wA
a-63b34b64509c11eb9aea8c8590014502,KP ตะลอนแหลก,5.69612E+14,155500779,7272381323,UCtdkI82J-fAyd7mVSRPhWOw
a-63b35140509c11eb9aea8c8590014502,Kia Zaab,7.41899E+14,9.70347E+17,1691704933,UCbuh_R4v3uLz9kVREf8SVoQ
a-63b3573a509c11eb9aea8c8590014502,Kinjubkinjib - กินจุ๊บกินจิ๊บ,4.15195E+14,3284925192,944993390,
a-63b35b40509c11eb9aea8c8590014502,Let's Eat Thailand กิน/เที่ยว/ที่เดียวครบ,1.19805E+14,,2016778380,UC7aIeH8ehehGKVmpGBgDLYg
a-63b35f00509c11eb9aea8c8590014502,Lullafoods,1.58423E+15,7.95309E+17,1407288514,UCxKihqN9GYqEYAfp48WMbiw
a-63b3668a509c11eb9aea8c8590014502,MENOW,1.14536E+14,,,UC36AwEKWD4bPbP9DJI5gM1Q
a-63b36a5e509c11eb9aea8c8590014502,Marefood,5.1547E+14,9.94142E+17,2967701255,
a-63b37198509c11eb9aea8c8590014502,Mark Wiens,2.95143E+11,,265682706,UCyEd6QBSgat5kkC6svyjudA
a-63b3765c509c11eb9aea8c8590014502,Mawinfinferrr,4.58176E+14,,1291852857,UC-Ns489h7BKZIgrbDm7ge-Q
a-63b37a26509c11eb9aea8c8590014502,Ms Happy Diet - The Healthy Foodie,4.43082E+14,,338403398,
a-63b37dbe509c11eb9aea8c8590014502,MyQuest,1.0807E+14,,,UCoea0oWviczbjBpbxuP5h7w
a-63b38160509c11eb9aea8c8590014502,Nobi,,,,UCrfbAJbuJh_ys0FN1whjwtA
a-63b384da509c11eb9aea8c8590014502,OpenRice Thailand,1.33634E+14,252402083,104852692,UCt3yoxzt1lAGW5yOcDxTD3w
a-63b38854509c11eb9aea8c8590014502,PPgallery,6.8377E+14,8.2381E+17,13829474,UCSg5CAlH-heln5MjnqUL0GA
a-63b38bec509c11eb9aea8c8590014502,Paidonnnn ไปโดนนนน,1.43686E+15,1.01418E+18,1317796383,UCSmxpmDfiUEi7MbTibytXHQ
a-63b38f70509c11eb9aea8c8590014502,Sauce Channel,,,,UCYLdQsGd0I0zFzAZ1uOrQfw
a-63b392f4509c11eb9aea8c8590014502,Starving Time,6.19492E+14,2868588084,308702578,UCEPwlU59eA7jJ_wS2jr1RVQ
a-63b39682509c11eb9aea8c8590014502,Sweetlists,7.50372E+14,2733423090,1322379403,
a-63b39a06509c11eb9aea8c8590014502,Where Eat It แวะกินที่ไหนดี,8.05553E+14,1.26818E+18,1616145010,UCezbxk3txNa40ddQbY81bHQ
a-63b39d8a509c11eb9aea8c8590014502,janyonce,,,20687842,
a-63b3a10e509c11eb9aea8c8590014502,korean everyday - เกาหลีวันละนิดจิตแจ่มใส,1.10109E+14,1.23374E+18,31048489725,
a-63b3a488509c11eb9aea8c8590014502,on_lyy13,,,857482353,
a-63b3a802509c11eb9aea8c8590014502,wongnai.com,1.54985E+14,168750564,13628728,UCC1lE2-jHSKiLqv5-hw6uxQ
a-63b3ab7c509c11eb9aea8c8590014502,กระเพาะเดินทาง tummytravel,1.01944E+15,9.41249E+17,1484508876,UCbgDpQGlwAkFfcl1_zvxECQ
a-63b3aeec509c11eb9aea8c8590014502,กับแกล้ม,9.04896E+14,,,
a-63b3b25c509c11eb9aea8c8590014502,กิน เที่ยว ถ่าย,1.09595E+15,1.25735E+18,4740070088,
a-63b3b5d6509c11eb9aea8c8590014502,กิน@หาดใหญ่,3.54946E+14,,7928237162,
a-63b3b946509c11eb9aea8c8590014502,กินกับนอน by PPowder,8.75116E+14,,7504445457,
a-63b3bfa4509c11eb9aea8c8590014502,กินตามโปร,1.66337E+15,9.49848E+17,4018437411,
a-63b3c4fe509c11eb9aea8c8590014502,กินหนม,1.57123E+14,,2536108833,
a-63b3c8e6509c11eb9aea8c8590014502,กินหรูดูแพง,2.0832E+14,,,
a-63b3cea4509c11eb9aea8c8590014502,กินเก่ง,2.70359E+14,9.98764E+17,7805437147,
a-63b3d250509c11eb9aea8c8590014502,กินแก้มตุ่ย ตะลุยเที่ยว,1.74543E+15,7.75867E+17,24058255,UCnyYZDZo3uSSnKmytuZp0lA
a-63b3d5e8509c11eb9aea8c8590014502,กินแล้วกรี๊ด,2.80799E+14,,,
a-63b3dab6509c11eb9aea8c8590014502,กินแหลก เรื่องกินต้องยกให้เรา,2.66498E+14,3062175828,760790468,
a-63b3de30509c11eb9aea8c8590014502,กินให้อ้วนตาย Eat Fat Dead,1.70255E+14,,,UCdTbu5SK8LKMuVqc_H3BeyA
a-63b3e1aa509c11eb9aea8c8590014502,กินไปเหอะ,3.02141E+14,1.13795E+18,8739794978,
a-63b3e524509c11eb9aea8c8590014502,กินไม่หยุด,4.56836E+14,9.85923E+17,2082468182,
a-63b3e894509c11eb9aea8c8590014502,กินไม่เกิน 100,3.87767E+14,2552259937,,
a-63b3ec04509c11eb9aea8c8590014502,ชลบุรี กินอะไรดี ?,3.18552E+14,,,
a-63b3ef7e509c11eb9aea8c8590014502,ชีวิตติดรีวิว,1.62128E+15,7.1868E+17,3216905707,UCYRRLAoGQgB8UkQrndy5gdg
a-63b3f2ee509c11eb9aea8c8590014502,ตามรอยตำนานร้านดัง,4.72834E+14,,,
a-63b3f668509c11eb9aea8c8590014502,ตามล่าความอร่อย chasing delicious,5.31172E+14,9.53943E+17,1072377422,
