ProvinceKey,ProvinceName,ProvinceNameEng,RegionKey,Region,RegionEng,ReasonForLoanKey,ReasonForLoan,ReasonForLoanEng,Year,FarmCulturePlantAnimalMainlyOwningLand,FarmCulturePlantAnimalMainlyRentingLand,FarmCultureFishingForestryHuntingAgri,EntrepreneursNonAgriBusiness,EmployeeTechnicianManager,EmployeeLabourInAgriForestryFishery,EmployeeLabourInLogisticTransportation,EmployeeClericalSalesServiceWorker,EmployeeWorkerProductionConstruction,EconomicallyInactive
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2555,42331,16474,170,27773,9742,13303,3465,19724,7936,13712
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2555,7423,18035,0,16595,800070,6686,0,3873,0,5816
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,102,  ใช้ในการศึกษา,  Education,2555,0,0,0,1190,26372,0,0,45,0,0
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2555,79266,53809,14000,77628,357713,19043,68724,72210,17795,6671
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,104,  ใช้ในการทำธุรกิจ,  Business,2555,2673,7452,0,31249,5827,1719,889,4601,3087,1718
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,105,  ใช้ในการทำเกษตร,  Farming,2555,137765,155133,0,27860,10534,28003,11162,20016,32344,10694
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,106,  หนี้อื่น ๆ,  Others ,2555,0,0,80000,1627,0,0,119,0,0,273
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,107,  หนี้ในระบบ, Formal sector,2555,222643,233934,94000,154790,1194510,51111,80342,99307,49253,24644
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,108,  หนี้นอกระบบ, Formal sector,2555,4484,495,0,1359,6007,4340,551,1438,3973,528
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2558,36280,15446,0,20811,5715,18391,1579,13607,25970,24363
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2558,0,0,0,0,0,0,0,0,0,0
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,102,  ใช้ในการศึกษา,  Education,2558,0,0,0,80,20070,0,0,300,0,0
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2558,68228,30219,0,159997,396481,14211,37164,56640,69236,99084
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,104,  ใช้ในการทำธุรกิจ,  Business,2558,12562,5904,0,436418,14688,10076,604,11191,7506,1087
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,105,  ใช้ในการทำเกษตร,  Farming,2558,0,0,0,0,0,0,0,0,0,0
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,106,  หนี้อื่น ๆ,  Others ,2558,0,0,0,2620,0,0,0,0,192,0
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,107,  หนี้ในระบบ, Formal sector,2558,294903,284298,0,702995,1037077,86589,134999,145685,166860,182462
62,กำแพงเพชร           ,Kamphaeng Phet      ,1,กรุงเทพมหานคร,Bangkok Metropolis,108,  หนี้นอกระบบ, Formal sector,2558,14388,5140,0,978,8604,1033,0,2560,3079,4922
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2556,14014,6810,1139,15398,9820,476,308,13953,3699,11222
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2556,235,0,0,1778,3452,0,0,1686,1582,321
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,102,  ใช้ในการศึกษา,  Education,2556,111,753,507,1845,1792,0,106,1656,0,2663
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2556,7186,3271,507,6852,7985,476,202,11952,3507,5328
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,104,  ใช้ในการทำธุรกิจ,  Business,2556,111,0,0,8945,668,476,0,779,0,1712
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,105,  ใช้ในการทำเกษตร,  Farming,2556,12533,5551,1139,3009,716,0,0,2400,0,5999
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,106,  หนี้อื่น ๆ,  Others ,2556,0,0,0,0,0,0,0,0,0,117
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,107,  หนี้ในระบบ, Formal sector,2556,73925,32093,3687,146660,406755,3546,6510,236299,97836,47632
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,108,  หนี้นอกระบบ, Formal sector,2556,1358,2127,0,3822,87,10598,46,1912,314,119
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2558,11466,7360,1324,10206,7022,101,98,12203,3737,7183
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2558,29283,0,0,78180,178932,200000,0,252554,42223,188707
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,102,  ใช้ในการศึกษา,  Education,2558,1373,0,0,2226,45618,0,0,16736,3532,21505
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2558,70413,62756,18237,111916,352980,420000,23540,232319,38198,200326
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,104,  ใช้ในการทำธุรกิจ,  Business,2558,18291,0,0,243359,14555,0,0,951,8248,925
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,105,  ใช้ในการทำเกษตร,  Farming,2558,104294,45952,52458,6659,12681,0,0,3008,22336,16424
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,106,  หนี้อื่น ๆ,  Others ,2558,0,0,0,33,0,0,0,8243,2813,0
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,107,  หนี้ในระบบ, Formal sector,2558,220244,107449,70695,436973,601510,420000,23540,511708,112479,408287
63,ตาก                 ,Tak                 ,1,กรุงเทพมหานคร,Bangkok Metropolis,108,  หนี้นอกระบบ, Formal sector,2558,3410,1259,0,5398,3254,200000,0,2104,4871,19599
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2556,36321,15681,3261,22581,11493,1756,1528,20416,3190,19897
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2556,23326,1372,0,33790,252326,0,3974,23745,0,21028
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,102,  ใช้ในการศึกษา,  Education,2556,0,0,0,1090,2043,0,0,98,0,1774
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2556,43914,49765,11387,102475,452312,23582,39397,103087,30357,12216
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,104,  ใช้ในการทำธุรกิจ,  Business,2556,562,0,0,78099,10621,0,0,30712,0,263
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,105,  ใช้ในการทำเกษตร,  Farming,2556,103372,150402,0,5282,3554,0,12307,13800,12641,10895
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,106,  หนี้อื่น ๆ,  Others ,2556,0,0,0,0,41374,0,0,4426,3488,0
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,107,  หนี้ในระบบ, Formal sector,2556,168242,201345,11387,220321,761475,23582,47298,174036,46485,46029
64,สุโขทัย             ,Sukhothai           ,1,กรุงเทพมหานคร,Bangkok Metropolis,108,  หนี้นอกระบบ, Formal sector,2556,2931,193,0,415,755,0,8379,1831,0,147
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2556,45957,20592,9937,28553,7490,3464,3253,17331,5070,46051
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2556,7324,21801,46883,22245,239693,0,0,6133,0,5322
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,102,  ใช้ในการศึกษา,  Education,2556,0,0,0,0,0,0,0,0,0,94
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2556,19022,31498,10914,12611,509499,3119,12598,79775,8341,11478
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,104,  ใช้ในการทำธุรกิจ,  Business,2556,0,5085,0,642911,0,0,0,245,0,2002
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,105,  ใช้ในการทำเกษตร,  Farming,2556,122214,136124,0,341,0,0,0,4965,911,3347
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,106,  หนี้อื่น ๆ,  Others ,2556,0,0,0,0,0,0,0,0,0,0
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,107,  หนี้ในระบบ, Formal sector,2556,144692,194509,57797,669150,749193,3119,8780,90798,8665,21682
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,108,  หนี้นอกระบบ, Formal sector,2556,3868,0,0,8958,0,0,3819,320,588,561
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2558,24793,10020,2260,17903,7973,1611,1033,11668,9941,16656
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2558,28091,10545,0,9442,178720,0,0,3106,8979,4195
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,102,  ใช้ในการศึกษา,  Education,2558,555,0,0,0,0,0,0,60,0,0
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2558,59591,19460,6775,47054,331649,7425,32803,115543,20086,33849
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,104,  ใช้ในการทำธุรกิจ,  Business,2558,0,2179,10138,77771,2592,0,0,1032,0,990
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,105,  ใช้ในการทำเกษตร,  Farming,2558,142491,175663,40978,13995,13151,0,0,8617,8230,20760
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,106,  หนี้อื่น ๆ,  Others ,2558,0,0,0,0,0,0,0,0,0,0
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,107,  หนี้ในระบบ, Formal sector,2558,217289,206093,47752,147547,526112,7425,32803,126985,28739,59246
66,พิจิตร              ,Phichit             ,1,กรุงเทพมหานคร,Bangkok Metropolis,108,  หนี้นอกระบบ, Formal sector,2558,13438,1754,10138,715,0,0,0,1373,8557,548
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2556,62437,20713,5328,24244,8255,15775,3584,27364,9166,23096
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2556,20138,0,0,20802,351281,873,0,6916,4048,0
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,102,  ใช้ในการศึกษา,  Education,2556,0,0,0,0,0,0,0,0,0,2411
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2556,10982,7754,2967,40839,376324,16689,16164,47110,10904,13611
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,104,  ใช้ในการทำธุรกิจ,  Business,2556,2988,1654,0,31905,2583,0,0,784,252,143
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,105,  ใช้ในการทำเกษตร,  Farming,2556,95363,85567,42827,9618,17589,5943,32426,6053,7087,13661
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,106,  หนี้อื่น ๆ,  Others ,2556,0,0,0,0,0,0,0,1118,0,2590
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,107,  หนี้ในระบบ, Formal sector,2556,113531,88078,45794,101722,747778,16028,48591,54292,20771,31592
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,108,  หนี้นอกระบบ, Formal sector,2556,15940,6897,0,1442,0,7476,0,7689,1519,823
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2558,72576,18815,1180,27966,8004,5729,2505,9918,12151,70841
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2558,1847,0,0,17729,186459,0,0,5373,302,1005
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,102,  ใช้ในการศึกษา,  Education,2558,0,0,0,300,4596,0,0,1890,581,979
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2558,9645,6301,2566,35460,378779,4753,4753,159055,48116,44911
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,104,  ใช้ในการทำธุรกิจ,  Business,2558,2684,23878,0,90671,10284,0,0,5790,488,33787
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,105,  ใช้ในการทำเกษตร,  Farming,2558,110602,223634,215288,26895,9776,1656,1656,13646,17194,27122
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,106,  หนี้อื่น ๆ,  Others ,2558,0,0,0,0,0,0,0,0,0,675
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,107,  หนี้ในระบบ, Formal sector,2558,111371,248224,217854,164020,589894,6314,204885,184680,64007,108474
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,108,  หนี้นอกระบบ, Formal sector,2558,13407,5590,0,7035,0,95,1086,1074,2675,5
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2556,30390,0,1247,14285,3021,7475,145,8463,529,925
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2556,28426,0,71977,56639,179639,2101,0,12449,7576,34336
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,102,  ใช้ในการศึกษา,  Education,2556,4143,0,0,0,0,3108,0,3032,0,0
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2556,139521,0,8644,106070,127985,50886,711,82204,26387,28148
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,104,  ใช้ในการทำธุรกิจ,  Business,2556,14285,0,8111,66826,0,0,1211,0,0,0
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,105,  ใช้ในการทำเกษตร,  Farming,2556,15799,0,634,10931,6566,2398,2559,606,0,0
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,106,  หนี้อื่น ๆ,  Others ,2556,30,0,0,0,0,2256,0,60,0,0
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,107,  หนี้ในระบบ, Formal sector,2556,200566,0,89366,237947,312665,53055,3270,97950,26387,62484
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,108,  หนี้นอกระบบ, Formal sector,2556,1638,0,0,2520,1525,7695,1211,401,7576,0
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2556,0,0,0,0,0,0,0,0,0,0
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2556,4427,0,0,106494,502558,0,22737,2900,1232,50937
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,102,  ใช้ในการศึกษา,  Education,2556,0,0,0,1529,0,0,0,0,0,0
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2556,35291,0,12867,75362,129583,20583,5753,51876,1826,26938
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,104,  ใช้ในการทำธุรกิจ,  Business,2556,2427,0,1246,33649,0,0,0,200,0,0
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,105,  ใช้ในการทำเกษตร,  Farming,2556,13009,0,0,6598,0,0,0,4517,0,0
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,106,  หนี้อื่น ๆ,  Others ,2556,0,0,0,0,0,0,0,0,0,0
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,107,  หนี้ในระบบ, Formal sector,2556,55154,0,14113,222902,632141,14768,28490,57828,1232,77648
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,108,  หนี้นอกระบบ, Formal sector,2556,0,0,0,729,0,5815,0,1665,1826,228
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2558,8067,0,1715,9430,3464,1929,565,8779,1033,2768
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2558,6609,0,0,196045,557332,24148,0,50796,0,0
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,102,  ใช้ในการศึกษา,  Education,2558,165,0,0,0,10375,14160,0,1539,41628,0
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2558,147885,0,106840,168631,240045,44777,22253,188357,6679,204343
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,104,  ใช้ในการทำธุรกิจ,  Business,2558,3330,0,0,72571,0,0,75833,14063,0,87968
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,105,  ใช้ในการทำเกษตร,  Farming,2558,162563,0,134648,1221,24183,0,0,4000,0,72
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,106,  หนี้อื่น ๆ,  Others ,2558,0,0,0,0,0,0,0,0,0,0
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,107,  หนี้ในระบบ, Formal sector,2558,320552,0,241488,433023,831935,83085,98086,258754,47069,291441
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,108,  หนี้นอกระบบ, Formal sector,2558,0,0,0,5444,0,0,0,0,1238,943
84,สุราษฎร์ธานี        ,Surat Thani         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2556,80788,1197,4352,66228,27235,32999,4824,52524,9312,34969
84,สุราษฎร์ธานี        ,Surat Thani         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2556,33019,0,0,89500,174944,0,0,16451,0,7814
84,สุราษฎร์ธานี        ,Surat Thani         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,102,  ใช้ในการศึกษา,  Education,2556,2706,0,0,0,4438,775,0,0,0,0
84,สุราษฎร์ธานี        ,Surat Thani         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2556,125871,0,1376,102264,174979,95826,5572,26464,1956,65540
84,สุราษฎร์ธานี        ,Surat Thani         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,104,  ใช้ในการทำธุรกิจ,  Business,2556,2989,0,0,34894,10293,0,0,356,0,165
84,สุราษฎร์ธานี        ,Surat Thani         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,105,  ใช้ในการทำเกษตร,  Farming,2556,144559,0,44456,2537,116485,15088,0,2196,2300,10565
84,สุราษฎร์ธานี        ,Surat Thani         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,106,  หนี้อื่น ๆ,  Others ,2556,0,0,0,494,0,0,0,620,0,0
84,สุราษฎร์ธานี        ,Surat Thani         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,107,  หนี้ในระบบ, Formal sector,2556,307061,0,45832,226251,481139,108182,5463,45668,4127,83659
84,สุราษฎร์ธานี        ,Surat Thani         ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,108,  หนี้นอกระบบ, Formal sector,2556,2084,0,0,2939,0,3507,109,419,129,425
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,100,จำนวนครัวเรือนที่เป็นหนี้สิน (ครัวเรือน),Total number of indebted household Average amount of debt,2556,11575,0,73,6251,2700,630,300,3130,1123,1789
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,101,  ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,  Purchase/hire purchase  house and/or land,2556,0,0,0,168569,53747,0,0,75849,0,5108
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,102,  ใช้ในการศึกษา,  Education,2556,2652,0,0,2416,2352,0,0,453,0,0
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,103,  ใช้จ่ายอุปโภค บริโภคอื่นๆ ในครัวเรือน,  Household consumption,2556,76757,0,38769,104576,211297,4807,14148,86160,9824,31541
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,104,  ใช้ในการทำธุรกิจ,  Business,2556,417,0,0,164110,0,0,0,283,0,6813
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,105,  ใช้ในการทำเกษตร,  Farming,2556,88039,0,0,20153,0,10957,5536,2868,0,1600
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,106,  หนี้อื่น ๆ,  Others ,2556,0,0,0,0,0,0,0,0,0,0
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,107,  หนี้ในระบบ, Formal sector,2556,167046,0,38769,459814,267397,15414,18667,165307,9108,43774
85,ระนอง               ,Ranong              ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,108,  หนี้นอกระบบ, Formal sector,2556,818,0,0,10,0,350,1018,307,717,1287
