ProvinceKey,ProvinceName,ProvinceNameEng,RegionKey,Region,RegionEng,SocioEconomyKey,SocioEconomic,SocioEconomic,SocioEconomicEng,SocioEconomicEng,Year,AvgMonthlyIncome,AvgMonthlyExpense,AvgAmountDebtPerHousehold,PercentageExpenditureToIncome,,,,
21,ระยอง               ,Rayong              ,5,ภาคใต้,Southern,20,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,Entrepreneurs for non - agricultural business,Entrepreneurs for non - agricultural business,2558,25337,23576,154143,93,,,,
21,ระยอง               ,Rayong              ,5,ภาคใต้,Southern,30,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,Employees - Professional, technician and manager,Employees - Professional, technician and manager,2558,56317,40643,364539,72.2,,
21,ระยอง               ,Rayong              ,5,ภาคใต้,Southern,31,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,Employees - Labourers in agriculture, forestry and fishery,Employees - Labourers in agriculture, forestry and fishery,2558,12742,13421,3759,105.3,,
21,ระยอง               ,Rayong              ,5,ภาคใต้,Southern,32,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,Employees - Labourers in logistics, transportation and basic work,Employees - Labourers in logistics, transportation and basic work,2558,17216,17104,1425,99.3,,
21,ระยอง               ,Rayong              ,5,ภาคใต้,Southern,33,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,Employees - Clerical, sales and services worker,Employees - Clerical, sales and services worker,2558,26490,23136,165331,87.3,,
21,ระยอง               ,Rayong              ,5,ภาคใต้,Southern,34,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,Employees - Workers related to production, construction and mining,Employees - Workers related to production, construction and mining,2558,32737,25454,150165,77.8,,
21,ระยอง               ,Rayong              ,5,ภาคใต้,Southern,40,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,Economically inactive,Economically inactive,2558,15726,16614,26418,105.6,,,,
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,99,เฉลี่ยครัวเรือนทั้งสิ้น,เฉลี่ยครัวเรือนทั้งสิ้น,Average Total Household,Average Total Household,2556,22479,15618,170703,69.5,,,,
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,10,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,Farm operators - Mainly owning land,Farm operators - Mainly owning land,2556,16868,11697,125541,69.3,,,,
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,11,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,Farm operators - Mainly renting land / free,Farm operators - Mainly renting land / free,2556,15139,14680,123343,97,,,,
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,12,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,Farm operators - Fishing, Forestry, Agricultural services,Farm operators - Fishing, Forestry, Agricultural services,2556,15082,10449,26068,69.3
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,20,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,Entrepreneurs for non - agricultural business,Entrepreneurs for non - agricultural business,2556,26887,17883,213583,66.5,,,,
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,30,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,Employees - Professional, technician and manager,Employees - Professional, technician and manager,2556,51393,27609,594414,53.7,,
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,31,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,Employees - Labourers in agriculture, forestry and fishery,Employees - Labourers in agriculture, forestry and fishery,2556,20201,11649,0,57.7,,
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,32,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,Employees - Labourers in logistics, transportation and basic work,Employees - Labourers in logistics, transportation and basic work,2556,15852,12328,0,77.8,,
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,33,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,Employees - Clerical, sales and services worker,Employees - Clerical, sales and services worker,2556,22454,16590,157425,73.9,,
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,34,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,Employees - Workers related to production, construction and mining,Employees - Workers related to production, construction and mining,2556,23612,18022,120298,76.3,,
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,40,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,Economically inactive,Economically inactive,2556,14286,11749,73642,82.2,,,,
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,99,เฉลี่ยครัวเรือนทั้งสิ้น,เฉลี่ยครัวเรือนทั้งสิ้น,Average Total Household,Average Total Household,2558,26376,18645,375803,70.7,,,,
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,10,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,Farm operators - Mainly owning land,Farm operators - Mainly owning land,2558,20638,14422,259743,69.9,,,,
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,11,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,Farm operators - Mainly renting land / free,Farm operators - Mainly renting land / free,2558,57361,21313,503382,37.2,,,,
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,12,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,Farm operators - Fishing, Forestry, Agricultural services,Farm operators - Fishing, Forestry, Agricultural services,2558,8811,8136,145605,92.3
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,20,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,Entrepreneurs for non - agricultural business,Entrepreneurs for non - agricultural business,2558,32094,24224,720139,75.5,,,,
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,30,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,Employees - Professional, technician and manager,Employees - Professional, technician and manager,2558,54506,31780,671966,58.3,,
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,31,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,Employees - Labourers in agriculture, forestry and fishery,Employees - Labourers in agriculture, forestry and fishery,2558,17747,12383,101565,69.8,,
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,32,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,Employees - Labourers in logistics, transportation and basic work,Employees - Labourers in logistics, transportation and basic work,2558,15965,9792,37843,61.3,,
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,33,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,Employees - Clerical, sales and services worker,Employees - Clerical, sales and services worker,2558,24406,17248,226979,70.7,,
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,34,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,Employees - Workers related to production, construction and mining,Employees - Workers related to production, construction and mining,2558,22978,16862,148312,73.4,,
30,นครราชสีมา          ,Nakhon Ratchasima   ,2,ภาคกลาง,Central,40,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,Economically inactive,Economically inactive,2558,20180,16883,441203,83.7,,,,
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,99,เฉลี่ยครัวเรือนทั้งสิ้น,เฉลี่ยครัวเรือนทั้งสิ้น,Average Total Household,Average Total Household,2556,22344,13587,166222,60.8,,,,
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,10,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,Farm operators - Mainly owning land,Farm operators - Mainly owning land,2556,18666,10466,75373,56.1,,,,
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,11,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,Farm operators - Mainly renting land / free,Farm operators - Mainly renting land / free,2556,12578,8271,19547,65.8,,,,
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,12,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,Farm operators - Fishing, Forestry, Agricultural services,Farm operators - Fishing, Forestry, Agricultural services,2556,14228,11282,179929,79.3
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,20,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,Entrepreneurs for non - agricultural business,Entrepreneurs for non - agricultural business,2556,26798,16241,194849,60.6,,,,
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,30,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,Employees - Professional, technician and manager,Employees - Professional, technician and manager,2556,49528,27719,699462,56,,
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,31,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,Employees - Labourers in agriculture, forestry and fishery,Employees - Labourers in agriculture, forestry and fishery,2556,11944,7828,24814,65.5,,
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,32,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,Employees - Labourers in logistics, transportation and basic work,Employees - Labourers in logistics, transportation and basic work,2556,13296,9256,10988,69.6,,
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,33,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,Employees - Clerical, sales and services worker,Employees - Clerical, sales and services worker,2556,21345,15959,222306,74.8,,
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,34,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,Employees - Workers related to production, construction and mining,Employees - Workers related to production, construction and mining,2556,16027,10217,99405,63.7,,
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,40,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,Economically inactive,Economically inactive,2556,17873,11523,90827,64.5,,,,
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,99,เฉลี่ยครัวเรือนทั้งสิ้น,เฉลี่ยครัวเรือนทั้งสิ้น,Average Total Household,Average Total Household,2558,20453,13848,136208,67.7,,,,
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,10,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,Farm operators - Mainly owning land,Farm operators - Mainly owning land,2558,16777,12322,83211,73.4,,,,
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,11,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,Farm operators - Mainly renting land / free,Farm operators - Mainly renting land / free,2558,14690,11035,24343,75.1,,,,
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,12,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,Farm operators - Fishing, Forestry, Agricultural services,Farm operators - Fishing, Forestry, Agricultural services,2558,34079,27109,298819,79.5
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,20,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,Entrepreneurs for non - agricultural business,Entrepreneurs for non - agricultural business,2558,26838,16889,244517,62.9,,,,
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,30,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,Employees - Professional, technician and manager,Employees - Professional, technician and manager,2558,43677,22658,524747,51.9,,
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,31,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,Employees - Labourers in agriculture, forestry and fishery,Employees - Labourers in agriculture, forestry and fishery,2558,12753,10441,58797,81.9,,
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,32,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,Employees - Labourers in logistics, transportation and basic work,Employees - Labourers in logistics, transportation and basic work,2558,12939,10582,30065,81.8,,
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,33,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,Employees - Clerical, sales and services worker,Employees - Clerical, sales and services worker,2558,22270,15792,140765,70.9,,
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,34,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,Employees - Workers related to production, construction and mining,Employees - Workers related to production, construction and mining,2558,16436,11972,42422,72.8,,
34,อุบลราชธานี         ,Ubon Ratchathani    ,2,ภาคกลาง,Central,40,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,Economically inactive,Economically inactive,2558,14739,10781,41146,73.1,,,,
40,ขอนแก่น             ,Khon Kaen           ,2,ภาคกลาง,Central,99,เฉลี่ยครัวเรือนทั้งสิ้น,เฉลี่ยครัวเรือนทั้งสิ้น,Average Total Household,Average Total Household,2558,21337,16880,62493,79.1,,,,
40,ขอนแก่น             ,Khon Kaen           ,2,ภาคกลาง,Central,10,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,Farm operators - Mainly owning land,Farm operators - Mainly owning land,2558,17914,11743,56548,65.6,,,,
40,ขอนแก่น             ,Khon Kaen           ,2,ภาคกลาง,Central,11,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,Farm operators - Mainly renting land / free,Farm operators - Mainly renting land / free,2558,53466,20361,61436,38.1,,,,
40,ขอนแก่น             ,Khon Kaen           ,2,ภาคกลาง,Central,12,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,Farm operators - Fishing, Forestry, Agricultural services,Farm operators - Fishing, Forestry, Agricultural services,2558,11161,8697,28389,77.9
40,ขอนแก่น             ,Khon Kaen           ,2,ภาคกลาง,Central,20,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,Entrepreneurs for non - agricultural business,Entrepreneurs for non - agricultural business,2558,26274,19409,68620,73.9,,,,
40,ขอนแก่น             ,Khon Kaen           ,2,ภาคกลาง,Central,30,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,Employees - Professional, technician and manager,Employees - Professional, technician and manager,2558,45295,35569,201360,78.5,,
40,ขอนแก่น             ,Khon Kaen           ,2,ภาคกลาง,Central,31,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,Employees - Labourers in agriculture, forestry and fishery,Employees - Labourers in agriculture, forestry and fishery,2558,14004,14908,13500,106.5,,
40,ขอนแก่น             ,Khon Kaen           ,2,ภาคกลาง,Central,32,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,Employees - Labourers in logistics, transportation and basic work,Employees - Labourers in logistics, transportation and basic work,2558,16666,14394,17526,86.4,,
40,ขอนแก่น             ,Khon Kaen           ,2,ภาคกลาง,Central,33,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,Employees - Clerical, sales and services worker,Employees - Clerical, sales and services worker,2558,20041,16320,40520,81.4,,
40,ขอนแก่น             ,Khon Kaen           ,2,ภาคกลาง,Central,34,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,Employees - Workers related to production, construction and mining,Employees - Workers related to production, construction and mining,2558,18067,16005,44146,88.6,,
40,ขอนแก่น             ,Khon Kaen           ,2,ภาคกลาง,Central,40,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,Economically inactive,Economically inactive,2558,12669,11641,26801,91.9,,,,
41,อุดรธานี            ,Udon Thani          ,2,ภาคกลาง,Central,99,เฉลี่ยครัวเรือนทั้งสิ้น,เฉลี่ยครัวเรือนทั้งสิ้น,Average Total Household,Average Total Household,2556,464984,464984,464984,464984,,,,
41,อุดรธานี            ,Udon Thani          ,2,ภาคกลาง,Central,10,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,Farm operators - Mainly owning land,Farm operators - Mainly owning land,2556,20862,23690,176778,113.6,,,,
41,อุดรธานี            ,Udon Thani          ,2,ภาคกลาง,Central,11,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,Farm operators - Mainly renting land / free,Farm operators - Mainly renting land / free,2556,37288,22337,257735,59.9,,,,
41,อุดรธานี            ,Udon Thani          ,2,ภาคกลาง,Central,12,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,Farm operators - Fishing, Forestry, Agricultural services,Farm operators - Fishing, Forestry, Agricultural services,2556,13978,28361,360000,202.9
41,อุดรธานี            ,Udon Thani          ,2,ภาคกลาง,Central,20,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,Entrepreneurs for non - agricultural business,Entrepreneurs for non - agricultural business,2556,0,0,0,0,,,,
41,อุดรธานี            ,Udon Thani          ,2,ภาคกลาง,Central,30,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,Employees - Professional, technician and manager,Employees - Professional, technician and manager,2556,54033,44606,1063768,82.6,,
41,อุดรธานี            ,Udon Thani          ,2,ภาคกลาง,Central,31,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,Employees - Labourers in agriculture, forestry and fishery,Employees - Labourers in agriculture, forestry and fishery,2556,10263,12571,51796,122.5,,
41,อุดรธานี            ,Udon Thani          ,2,ภาคกลาง,Central,32,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,Employees - Labourers in logistics, transportation and basic work,Employees - Labourers in logistics, transportation and basic work,2556,14739,13145,34639,89.2,,
41,อุดรธานี            ,Udon Thani          ,2,ภาคกลาง,Central,33,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,Employees - Clerical, sales and services worker,Employees - Clerical, sales and services worker,2556,17877,18090,89967,101.2,,
41,อุดรธานี            ,Udon Thani          ,2,ภาคกลาง,Central,34,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,Employees - Workers related to production, construction and mining,Employees - Workers related to production, construction and mining,2556,19842,19306,62138,97.3,,
41,อุดรธานี            ,Udon Thani          ,2,ภาคกลาง,Central,40,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,Economically inactive,Economically inactive,2556,18486,16534,80353,89.4,,,,
41,อุดรธานี            ,Udon Thani          ,2,ภาคกลาง,Central,99,เฉลี่ยครัวเรือนทั้งสิ้น,เฉลี่ยครัวเรือนทั้งสิ้น,Average Total Household,Average Total Household,2558,464984,464984,464984,464984,,,,
41,อุดรธานี            ,Udon Thani          ,2,ภาคกลาง,Central,10,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,Farm operators - Mainly owning land,Farm operators - Mainly owning land,2558,20862,23690,176778,113.6,,,,
41,อุดรธานี            ,Udon Thani          ,2,ภาคกลาง,Central,11,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,Farm operators - Mainly renting land / free,Farm operators - Mainly renting land / free,2558,37288,22337,257735,59.9,,,,
41,อุดรธานี            ,Udon Thani          ,2,ภาคกลาง,Central,12,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,Farm operators - Fishing, Forestry, Agricultural services,Farm operators - Fishing, Forestry, Agricultural services,2558,13978,28361,360000,202.9
41,อุดรธานี            ,Udon Thani          ,2,ภาคกลาง,Central,20,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,Entrepreneurs for non - agricultural business,Entrepreneurs for non - agricultural business,2558,0,0,0,0,,,,
41,อุดรธานี            ,Udon Thani          ,2,ภาคกลาง,Central,30,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,Employees - Professional, technician and manager,Employees - Professional, technician and manager,2558,54033,44606,1063768,82.6,,
41,อุดรธานี            ,Udon Thani          ,2,ภาคกลาง,Central,31,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,Employees - Labourers in agriculture, forestry and fishery,Employees - Labourers in agriculture, forestry and fishery,2558,10263,12571,51796,122.5,,
